,loss
1251,0.0238266009837389
1252,0.023794516921043396
1253,0.02376221865415573
1254,0.02372974157333374
1255,0.023697400465607643
1256,0.023665020242333412
1257,0.023632332682609558
1258,0.02359950728714466
1259,0.023566732183098793
1260,0.023533858358860016
1261,0.023500772193074226
1262,0.023467635735869408
1263,0.023434501141309738
1264,0.023401208221912384
1265,0.023367714136838913
1266,0.023334112018346786
1267,0.023300349712371826
1268,0.023266304284334183
1269,0.023231981322169304
1270,0.023197436705231667
1271,0.023162592202425003
1272,0.023127393797039986
1273,0.02309189736843109
1274,0.023056115955114365
1275,0.023019984364509583
1276,0.0229834895581007
1277,0.02294667810201645
1278,0.022909512743353844
1279,0.022871939465403557
1280,0.022833961993455887
1281,0.022795598953962326
1282,0.022756779566407204
1283,0.022717483341693878
1284,0.022677721455693245
1285,0.022637471556663513
1286,0.02259669452905655
1287,0.022555388510227203
1288,0.022513557225465775
1289,0.022471163421869278
1290,0.022428186610341072
1291,0.022384634241461754
1292,0.022340476512908936
1293,0.022295694798231125
1294,0.022250261157751083
1295,0.02220417559146881
1296,0.02215740643441677
1297,0.02210993506014347
1298,0.022061748430132866
1299,0.022012820467352867
1300,0.02196313440799713
1301,0.021912667900323868
1302,0.021861406043171883
1303,0.021809328347444534
1304,0.021756410598754883
1305,0.021702632308006287
1306,0.021647978574037552
1307,0.021592410281300545
1308,0.02153591811656952
1309,0.02147846855223179
1310,0.02142004296183586
1311,0.021360617130994797
1312,0.02130015566945076
1313,0.02123863995075226
1314,0.021176042035222054
1315,0.021112337708473206
1316,0.02104748785495758
1317,0.02098146826028824
1318,0.02091425657272339
1319,0.020845813676714897
1320,0.020776109769940376
1321,0.02070510946214199
1322,0.020632779225707054
1323,0.02055908367037773
1324,0.020483998581767082
1325,0.020407473668456078
1326,0.020329484716057777
1327,0.020249977707862854
1328,0.02016891911625862
1329,0.020086266100406647
1330,0.020001983270049095
1331,0.019916020333766937
1332,0.019828327000141144
1333,0.019738852977752686
1334,0.019647546112537384
1335,0.01955435797572136
1336,0.01945921964943409
1337,0.0193620715290308
1338,0.01926284469664097
1339,0.019161462783813477
1340,0.01905784010887146
1341,0.018951892852783203
1342,0.018843522295355797
1343,0.01873260922729969
1344,0.01861903816461563
1345,0.018502669408917427
1346,0.018383348360657692
1347,0.018260907381772995
1348,0.01813514158129692
1349,0.01800582930445671
1350,0.01787271723151207
1351,0.01773550547659397
1352,0.017593853175640106
1353,0.017447374761104584
1354,0.017295613884925842
1355,0.017138028517365456
1356,0.016974013298749924
1357,0.016802823171019554
1358,0.016623608767986298
1359,0.016435347497463226
1360,0.016236834228038788
1361,0.016026625409722328
1362,0.0158030204474926
1363,0.015563955530524254
1364,0.015307006426155567
1365,0.015029299072921276
1366,0.014727456495165825
1367,0.01439762394875288
1368,0.01403559185564518
1369,0.013637147843837738
1370,0.013198873959481716
1371,0.012719781138002872
1372,0.01220436580479145
1373,0.011670457199215889
1374,0.011335555464029312
1375,0.02024109847843647
1376,0.04894835874438286
1377,0.011660358868539333
1378,0.0317264050245285
1379,0.020329222083091736
1380,0.012473626993596554
1381,0.021285541355609894
1382,0.022664684802293777
1383,0.01615753024816513
1384,0.013871371746063232
1385,0.01716713048517704
1386,0.019493723288178444
1387,0.017877256497740746
1388,0.014809561893343925
1389,0.013897066935896873
1390,0.015335873700678349
1391,0.016248678788542747
1392,0.014982483349740505
1393,0.012938176281750202
1394,0.012186787091195583
1395,0.012853060849010944
1396,0.013368266634643078
1397,0.01269782055169344
1398,0.011483912356197834
1399,0.01096363551914692
1400,0.011366225779056549
1401,0.011773699894547462
1402,0.011443478986620903
1403,0.010734681971371174
1404,0.010441766120493412
1405,0.010681471787393093
1406,0.010873674415051937
1407,0.010608120821416378
1408,0.010126263834536076
1409,0.009893207810819149
1410,0.009971925057470798
1411,0.010020745918154716
1412,0.009807074442505836
1413,0.009483429603278637
1414,0.009319000877439976
1415,0.00934483204036951
1416,0.00936400517821312
1417,0.009236156940460205
1418,0.009042616933584213
1419,0.008945891633629799
1420,0.008967184461653233
1421,0.008981662802398205
1422,0.00890378002077341
1423,0.008789770305156708
1424,0.008737359195947647
1425,0.008749165572226048
1426,0.008744899183511734
1427,0.00868135318160057
1428,0.008603041991591454
1429,0.008567815646529198
1430,0.008568440563976765
1431,0.008554262109100819
1432,0.00850620586425066
1433,0.008456889539957047
1434,0.008438009768724442
1435,0.008437098003923893
1436,0.008421668782830238
1437,0.008387369103729725
1438,0.00835855770856142
1439,0.008348563686013222
1440,0.008342920802533627
1441,0.008324380032718182
1442,0.00829695537686348
1443,0.008276451379060745
1444,0.008266621269285679
1445,0.008256151340901852
1446,0.008237158879637718
1447,0.008215788751840591
1448,0.008201111108064651
1449,0.008191743865609169
1450,0.00817968137562275
1451,0.008162901736795902
1452,0.008147190324962139
1453,0.008136296644806862
1454,0.008126627653837204
1455,0.008113681338727474
1456,0.008098792284727097
1457,0.008086071349680424
1458,0.008075837977230549
1459,0.008064914494752884
1460,0.008051957935094833
1461,0.008039088919758797
1462,0.008028153330087662
1463,0.008018067106604576
1464,0.008006956428289413
1465,0.00799509882926941
1466,0.007984112948179245
1467,0.00797426886856556
1468,0.007964295335114002
1469,0.007953537628054619
1470,0.007942812517285347
1471,0.007932902313768864
1472,0.007923358120024204
1473,0.00791340321302414
1474,0.00790318101644516
1475,0.007893367670476437
1476,0.007884037680923939
1477,0.007874671369791031
1478,0.007865067571401596
1479,0.007855589501559734
1480,0.007846505381166935
1481,0.007837580516934395
1482,0.007828524336218834
1483,0.00781943742185831
1484,0.007810581941157579
1485,0.0078019327484071255
1486,0.007793270517140627
1487,0.007784552406519651
1488,0.007775955367833376
1489,0.007767547387629747
1490,0.007759204134345055
1491,0.007750836666673422
1492,0.007742529734969139
1493,0.007734370417892933
1494,0.007726309355348349
1495,0.007718260399997234
1496,0.007710243575274944
1497,0.007702331990003586
1498,0.007694515399634838
1499,0.0076867383904755116
1500,0.007678987458348274
1501,0.007671309635043144
1502,0.007663718890398741
1503,0.007656184025108814
1504,0.007648676633834839
1505,0.007641226518899202
1506,0.007633856497704983
1507,0.007626544218510389
1508,0.007619270123541355
1509,0.007612043060362339
1510,0.007604882121086121
1511,0.007597774732857943
1512,0.007590713910758495
1513,0.0075836945325136185
1514,0.007576730102300644
1515,0.007569820154458284
1516,0.00756295258179307
1517,0.007556128315627575
1518,0.00754935247823596
1519,0.007542629260569811
1520,0.007535947952419519
1521,0.007529307622462511
1522,0.007522714789956808
1523,0.007516167126595974
1524,0.0075096613727509975
1525,0.0075031970627605915
1526,0.007496772333979607
1527,0.0074903941713273525
1528,0.00748405558988452
1529,0.007477755658328533
1530,0.007471493445336819
1531,0.007465274538844824
1532,0.007459092885255814
1533,0.007452950347214937
1534,0.007446844130754471
1535,0.007440777961164713
1536,0.007434746250510216
1537,0.0074287522584199905
1538,0.007422793656587601
1539,0.007416870445013046
1540,0.007410983555018902
1541,0.007405130658298731
1542,0.007399311754852533
1543,0.007393527776002884
1544,0.007387776393443346
1545,0.007382059004157782
1546,0.007376372814178467
1547,0.0073707192204892635
1548,0.007365099154412746
1549,0.007359509356319904
1550,0.007353951223194599
1551,0.0073484210297465324
1552,0.007342922501266003
1553,0.00733745563775301
1554,0.00733201764523983
1555,0.007326607592403889
1556,0.0073212264105677605
1557,0.007315875496715307
1558,0.007310549728572369
1559,0.007305253762751818
1560,0.007299983408302069
1561,0.007294740527868271
1562,0.007289522793143988
1563,0.007284334860742092
1564,0.007279169745743275
1565,0.007274031173437834
1566,0.007268916815519333
1567,0.007263828534632921
1568,0.0072587626054883
1569,0.007253721822053194
1570,0.007248705718666315
1571,0.00724371150135994
1572,0.007238739635795355
1573,0.00723379198461771
1574,0.007228866219520569
1575,0.007223960943520069
1576,0.007219078950583935
1577,0.007214218843728304
1578,0.00720937829464674
1579,0.0072045582346618176
1580,0.007199758198112249
1581,0.00719497911632061
1582,0.007190218660980463
1583,0.007185475900769234
1584,0.007180755026638508
1585,0.007176050450652838
1586,0.007171364966779947
1587,0.0071666962467134
1588,0.0071620456874370575
1589,0.007157411426305771
1590,0.007152794394642115
1591,0.007148193195462227
1592,0.007143609691411257
1593,0.007139038294553757
1594,0.007134484592825174
1595,0.007129945792257786
1596,0.007125422824174166
1597,0.00712091289460659
1598,0.007116415537893772
1599,0.007111933082342148
1600,0.007107463665306568
1601,0.007103008218109608
1602,0.007098563481122255
1603,0.007094131782650948
1604,0.00708971219137311
1605,0.007085302844643593
1606,0.007080904673784971
1607,0.00707651861011982
1608,0.007072142791002989
1609,0.007067776285111904
1610,0.00706342002376914
1611,0.0070590730756521225
1612,0.007054734975099564
1613,0.007050405256450176
1614,0.007046082988381386
1615,0.0070417700335383415
1616,0.0070374649949371815
1617,0.007033166941255331
1618,0.00702887587249279
1619,0.007024590857326984
1620,0.007020312361419201
1621,0.007016041316092014
1622,0.007011773996055126
1623,0.007007515989243984
1624,0.0070032584480941296
1625,0.006999007426202297
1626,0.006994761060923338
1627,0.006990519817918539
1628,0.006986280903220177
1629,0.006982048973441124
1630,0.006977817974984646
1631,0.006973592098802328
1632,0.0069693694822490215
1633,0.006965151522308588
1634,0.006960934493690729
1635,0.006956722587347031
1636,0.006952513940632343
1637,0.0069483076222240925
1638,0.0069441054947674274
1639,0.006939907092601061
1640,0.006935713812708855
1641,0.00693152192980051
1642,0.0069273365661501884
1643,0.006923154462128878
1644,0.0069189779460430145
1645,0.006914809346199036
1646,0.006910643540322781
1647,0.006906486116349697
1648,0.006902337074279785
1649,0.006898196879774332
1650,0.006894064601510763
1651,0.006889943964779377
1652,0.006885835900902748
1653,0.006881739944219589
1654,0.006877658888697624
1655,0.006873591337352991
1656,0.006869541946798563
1657,0.006865509785711765
1658,0.0068614971823990345
1659,0.0068575055338442326
1660,0.006853535305708647
1661,0.006849588360637426
1662,0.006845666561275721
1663,0.006841766647994518
1664,0.006837897934019566
1665,0.006834052968770266
1666,0.006830236874520779
1667,0.0068264491856098175
1668,0.00682268850505352
1669,0.006818956695497036
1670,0.0068152532912790775
1671,0.006811578292399645
1672,0.0068079279735684395
1673,0.006804304197430611
1674,0.006800706498324871
1675,0.006797131150960922
1676,0.006793579086661339
1677,0.006790047511458397
1678,0.006786537356674671
1679,0.0067830439656972885
1680,0.0067795682698488235
1681,0.006776108872145414
1682,0.00677266251295805
1683,0.006769231054931879
1684,0.006765812169760466
1685,0.006762404926121235
1686,0.006759009789675474
1687,0.006755624897778034
1688,0.006752250250428915
1689,0.0067488872446119785
1690,0.006745534483343363
1691,0.006742192432284355
1692,0.006738860160112381
1693,0.0067355395294725895
1694,0.006732229143381119
1695,0.006728930398821831
1696,0.0067256418988108635
1697,0.006722363643348217
1698,0.0067190988920629025
1699,0.006715845316648483
1700,0.006712602451443672
1701,0.0067093707621097565
1702,0.006706152111291885
1703,0.006702944170683622
1704,0.006699748802930117
1705,0.006696564145386219
1706,0.006693391129374504
1707,0.006690229754894972
1708,0.00668708048760891
1709,0.006683939602226019
1710,0.006680811755359173
1711,0.006677693221718073
1712,0.006674585398286581
1713,0.006671488750725985
1714,0.006668401882052422
1715,0.006665326189249754
1716,0.006662257947027683
1717,0.006659201346337795
1718,0.006656154524534941
1719,0.006653117015957832
1720,0.0066500878892838955
1721,0.006647069938480854
1722,0.006644059903919697
1723,0.006641059648245573
1724,0.00663806963711977
1725,0.0066350894048810005
1726,0.006632117088884115
1727,0.006629153620451689
1728,0.0066261994652450085
1729,0.0066232536919415
1730,0.006620317697525024
1731,0.006617390550673008
1732,0.006614471785724163
1733,0.006611560005694628
1734,0.006608658470213413
1735,0.00660576531663537
1736,0.006602879147976637
1737,0.006600003689527512
1738,0.006597135215997696
1739,0.0065942746587097645
1740,0.006591422948986292
1741,0.006588578689843416
1742,0.006585745140910149
1743,0.006582914385944605
1744,0.006580095272511244
1745,0.00657728360965848
1746,0.006574478931725025
1747,0.006571681704372168
1748,0.006568891927599907
1749,0.0065661100670695305
1750,0.006563337054103613
1751,0.006560568697750568
1752,0.006557809188961983
1753,0.006555057130753994
1754,0.0065523115918040276
1755,0.006549576297402382
1756,0.006546845659613609
1757,0.006544122472405434
1758,0.006541406735777855
1759,0.006538697052747011
1760,0.006535994820296764
1761,0.006533299572765827
1762,0.006530612241476774
1763,0.006527930963784456
1764,0.006525256205350161
1765,0.006522587966173887
1766,0.0065199281089007854
1767,0.006517274305224419
1768,0.006514626555144787
1769,0.006511984393000603
1770,0.006509349215775728
1771,0.006506721489131451
1772,0.006504099816083908
1773,0.006501485127955675
1774,0.00649887602776289
1775,0.0064962743781507015
1776,0.006493677385151386
1777,0.006491087842732668
1778,0.006488504353910685
1779,0.006485926453024149
1780,0.0064833564683794975
1781,0.0064807916060090065
1782,0.006478230934590101
1783,0.00647567817941308
1784,0.00647313054651022
1785,0.006470588035881519
1786,0.006468052975833416
1787,0.006465522572398186
1788,0.00646300008520484
1789,0.0064604817889630795
1790,0.006457969546318054
1791,0.006455461960285902
1792,0.0064529613591730595
1793,0.006450465880334377
1794,0.006447977386415005
1795,0.006445492617785931
1796,0.006443014834076166
1797,0.0064405412413179874
1798,0.006438074167817831
1799,0.00643561128526926
1800,0.006433155387639999
1801,0.0064307027496397495
1802,0.006428258027881384
1803,0.006425815634429455
1804,0.006423381622880697
1805,0.0064209504052996635
1806,0.0064185261726379395
1807,0.006416106130927801
1808,0.0064136916771531105
1809,0.006411282811313868
1810,0.00640887813642621
1811,0.006406479515135288
1812,0.0064040846191346645
1813,0.006401695776730776
1814,0.006399310659617186
1815,0.006396932527422905
1816,0.00639455858618021
1817,0.006392189301550388
1818,0.006389824207872152
1819,0.006387465167790651
1820,0.006385108921676874
1821,0.006382759194821119
1822,0.006380413193255663
1823,0.0063780732452869415
1824,0.006375737022608519
1825,0.006373405456542969
1826,0.006371078081429005
1827,0.006368756294250488
1828,0.006366439629346132
1829,0.0063641257584095
1830,0.006361816544085741
1831,0.006359513849020004
1832,0.006357213947921991
1833,0.006354919169098139
1834,0.006352628581225872
1835,0.006350342649966478
1836,0.006348060443997383
1837,0.006345782428979874
1838,0.006343509070575237
1839,0.006341239437460899
1840,0.006338974926620722
1841,0.00633671460673213
1842,0.006334458012133837
1843,0.006332204211503267
1844,0.006329958327114582
1845,0.006327713839709759
1846,0.0063254740089178085
1847,0.0063232374377548695
1848,0.006321005057543516
1849,0.0063187782652676105
1850,0.006316555198282003
1851,0.00631433492526412
1852,0.006312119774520397
1853,0.006309907883405685
1854,0.006307699251919985
1855,0.006305496208369732
1856,0.0063032954931259155
1857,0.006301100365817547
1858,0.00629890663549304
1859,0.006296719424426556
1860,0.006294535007327795
1861,0.006292351987212896
1862,0.00629017548635602
1863,0.00628800131380558
1864,0.006285830866545439
1865,0.006283664610236883
1866,0.006281501147896051
1867,0.006279343273490667
1868,0.006277186330407858
1869,0.0062750340439379215
1870,0.006272885017096996
1871,0.006270740181207657
1872,0.006268597673624754
1873,0.006266459356993437
1874,0.006264324765652418
1875,0.006262192502617836
1876,0.006260065361857414
1877,0.006257940549403429
1878,0.006255817599594593
1879,0.006253700703382492
1880,0.006251584272831678
1881,0.0062494738958776
1882,0.00624736538156867
1883,0.006245261058211327
1884,0.0062431590631604195
1885,0.006241059862077236
1886,0.006238964851945639
1887,0.006236872170120478
1888,0.0062347822822630405
1889,0.006232695188373327
1890,0.006230613216757774
1891,0.006228532642126083
1892,0.006226455792784691
1893,0.006224380806088448
1894,0.0062223090790212154
1895,0.006220241077244282
1896,0.00621817447245121
1897,0.006216112524271011
1898,0.006214052904397249
1899,0.006211996544152498
1900,0.006209942512214184
1901,0.006207891274243593
1902,0.006205843295902014
1903,0.006203797645866871
1904,0.0062017543241381645
1905,0.006199713796377182
1906,0.006197677925229073
1907,0.006195642985403538
1908,0.0061936103738844395
1909,0.006191581021994352
1910,0.0061895535327494144
1911,0.006187529768794775
1912,0.006185508333146572
1913,0.006183489691466093
1914,0.006181472912430763
1915,0.006179458927363157
1916,0.0061774468049407005
1917,0.006175437942147255
1918,0.006173430476337671
1919,0.006171428132802248
1920,0.006169425789266825
1921,0.006167426705360413
1922,0.00616542948409915
1923,0.006163435056805611
1924,0.0061614434234797955
1925,0.006159454118460417
1926,0.006157465744763613
1927,0.0061554801650345325
1928,0.0061534978449344635
1929,0.006151517853140831
1930,0.006149538327008486
1931,0.006147561129182577
1932,0.006145589519292116
1933,0.006143616512417793
1934,0.006141645833849907
1935,0.006139678414911032
1936,0.006137711927294731
1937,0.006135749164968729
1938,0.0061337887309491634
1939,0.0061318292282521725
1940,0.006129870191216469
1941,0.006127915810793638
1942,0.006125962361693382
1943,0.00612401170656085
1944,0.006122061982750893
1945,0.006120114121586084
1946,0.006118169054389
1947,0.00611622491851449
1948,0.006114283576607704
1949,0.00611234363168478
1950,0.00611040648072958
1951,0.00610846932977438
1952,0.006106535904109478
1953,0.006104603409767151
1954,0.006102672312408686
1955,0.006100744009017944
1956,0.006098817102611065
1957,0.006096891593188047
1958,0.006094967946410179
1959,0.006093045696616173
1960,0.006091126706451178
1961,0.006089207716286182
1962,0.006087290123105049
1963,0.00608537532389164
1964,0.006083460059016943
1965,0.006081549450755119
1966,0.006079638376832008
1967,0.006077729631215334
1968,0.006075822748243809
1969,0.0060739158652722836
1970,0.0060720122419297695
1971,0.00607010954990983
1972,0.00606820872053504
1973,0.00606630789116025
1974,0.006064411252737045
1975,0.0060625141486525536
1976,0.0060606179758906364
1977,0.006058723200112581
1978,0.006056830286979675
1979,0.006054939702153206
1980,0.0060530491173267365
1981,0.006051161792129278
1982,0.006049274001270533
1983,0.006047388538718224
1984,0.0060455030761659145
1985,0.006043620873242617
1986,0.0060417382046580315
1987,0.006039856467396021
1988,0.006037977524101734
1989,0.006036099977791309
1990,0.006034223362803459
1991,0.006032345350831747
1992,0.006030471995472908
1993,0.006028599571436644
1994,0.0060267262160778046
1995,0.006024856120347977
1996,0.006022985093295574
1997,0.0060211168602108955
1998,0.006019250024110079
1999,0.006017383188009262
